games,Max Tile
63931.95,4096
64032.0,4096
64132.049999999996,4096
64232.1,4096
64332.15,4096
64432.2,4096
64532.25,4096
64632.299999999996,4096
64732.35,4096
64832.4,4096
64932.45,4096
65032.5,4096
65132.549999999996,4096
65232.6,4096
65332.65,4096
65432.7,4096
65532.75,4096
65632.8,4096
65732.84999999999,4096
65832.9,4096
65932.95,4096
66033.0,4096
66133.05,4096
66233.09999999999,4096
66333.15,4096
66433.2,4096
66533.25,4096
66633.3,4096
66733.34999999999,4096
66833.4,4096
66933.45,4096
67033.5,4096
67133.55,4096
67233.59999999999,4096
67333.65,4096
67433.7,4096
67533.75,4096
67633.8,4096
67733.84999999999,4096
67833.9,4096
67933.95,4096
68034.0,4096
68134.05,4096
68234.09999999999,4096
68334.15,4096
68434.2,4096
68534.25,4096
68634.3,4096
68734.34999999999,4096
68834.4,4096
68934.45,4096
69034.5,4096
69134.55,4096
69234.59999999999,4096
69334.65,4096
69434.7,4096
69534.75,4096
69634.8,4096
69734.84999999999,4096
69834.9,4096
69934.95,4096
70035.0,4096
70135.05,4096
70235.09999999999,4096
70335.15,4096
70435.2,4096
70535.25,4096
70635.3,4096
70735.34999999999,4096
70835.4,4096
70935.45,4096
71035.5,4096
71135.55,4096
71235.59999999999,4096
71335.65,4096
71435.7,4096
71535.75,4096
71635.8,4096
71735.84999999999,4096
71835.9,4096
71935.95,4096
72036.0,4096
72136.05,4096
72236.09999999999,4096
72336.15,4096
72436.2,4096
72536.25,4096
72636.3,4096
72736.34999999999,4096
72836.4,4096
72936.45,4096
73036.5,4096
73136.55,4096
73236.59999999999,4096
73336.65,4096
73436.7,4096
73536.75,4096
73636.8,4096
73736.84999999999,4096
73836.9,4096
73936.95,4096
74037.0,4096
74137.05,4096
74237.09999999999,4096
74337.15,4096
74437.2,4096
74537.25,4096
74637.3,4096
74737.34999999999,4096
74837.4,4096
74937.45,4096
75037.5,4096
75137.55,4096
75237.59999999999,4096
75337.65,4096
75437.7,4096
75537.75,4096
75637.8,4096
75737.84999999999,4096
75837.9,4096
75937.95,4096
76038.0,4096
76138.05,4096
76238.09999999999,4096
76338.15,4096
76438.2,4096
76538.25,8192
76638.3,4096
76738.34999999999,4096
76838.4,4096
76938.45,4096
77038.5,4096
77138.55,4096
77238.59999999999,4096
77338.65,4096
77438.7,4096
77538.75,4096
77638.8,4096
77738.84999999999,4096
77838.9,4096
77938.95,4096
78039.0,4096
78139.05,4096
78239.09999999999,4096
78339.15,4096
78439.2,4096
78539.25,4096
78639.3,4096
78739.34999999999,4096
78839.4,4096
78939.45,2048
79039.5,4096
79139.55,4096
79239.59999999999,4096
79339.65,4096
79439.7,4096
79539.75,4096
79639.8,4096
79739.84999999999,4096
79839.9,4096
79939.95,4096
80040.0,4096
80140.05,4096
80240.09999999999,4096
80340.15,4096
80440.2,4096
80540.25,4096
80640.3,4096
80740.34999999999,4096
80840.4,4096
80940.45,4096
81040.5,4096
81140.55,4096
81240.59999999999,4096
81340.65,4096
81440.7,4096
81540.75,4096
81640.8,4096
81740.84999999999,4096
81840.9,4096
81940.95,4096
82041.0,4096
82141.05,4096
82241.09999999999,4096
82341.15,4096
82441.2,4096
82541.25,4096
82641.3,4096
82741.34999999999,4096
82841.4,4096
82941.45,4096
83041.5,4096
83141.55,4096
83241.59999999999,4096
83341.65,4096
83441.7,4096
83541.75,4096
83641.8,4096
83741.84999999999,4096
83841.9,4096
83941.95,4096
84042.0,4096
84142.05,4096
84242.09999999999,4096
84342.15,4096
84442.2,4096
84542.25,4096
84642.3,4096
84742.34999999999,4096
84842.4,4096
84942.45,4096
85042.5,4096
85142.55,4096
85242.59999999999,4096
85342.65,4096
85442.7,4096
85542.75,4096
85642.8,4096
85742.84999999999,4096
85842.9,4096
85942.95,4096
86043.0,4096
86143.05,4096
86243.09999999999,4096
86343.15,4096
86443.2,4096
86543.25,4096
86643.3,4096
86743.34999999999,4096
86843.4,4096
86943.45,4096
87043.5,4096
87143.55,4096
87243.59999999999,4096
87343.65,4096
87443.7,4096
87543.75,4096
87643.8,4096
87743.84999999999,4096
87843.9,4096
87943.95,4096
88044.0,4096
88144.05,4096
88244.09999999999,4096
88344.15,4096
88444.2,4096
88544.25,4096
88644.3,4096
88744.34999999999,4096
88844.4,4096
88944.45,4096
89044.5,4096
89144.55,4096
89244.59999999999,4096
89344.65,4096
89444.7,4096
89544.75,4096
89644.8,4096
89744.84999999999,4096
89844.9,4096
89944.95,4096
90045.0,4096
90145.05,4096
90245.09999999999,4096
90345.15,4096
90445.2,4096
90545.25,4096
90645.3,4096
90745.34999999999,4096
90845.4,4096
90945.45,4096
91045.5,4096
91145.55,4096
91245.59999999999,4096
91345.65,4096
91445.7,4096
91545.75,4096
91645.8,4096
91745.84999999999,4096
91845.9,4096
91945.95,4096
92046.0,4096
92146.05,4096
92246.09999999999,4096
92346.15,4096
92446.2,4096
92546.25,4096
92646.3,4096
92746.34999999999,4096
92846.4,4096
92946.45,4096
93046.5,4096
93146.55,4096
93246.59999999999,4096
93346.65,4096
93446.7,4096
93546.75,4096
93646.8,4096
93746.84999999999,4096
93846.9,4096
93946.95,4096
94047.0,4096
94147.05,4096
94247.09999999999,4096
94347.15,4096
94447.2,2048
94547.25,4096
94647.3,4096
94747.34999999999,4096
94847.4,4096
94947.45,2048
95047.5,4096
95147.55,4096
95247.59999999999,4096
95347.65,4096
95447.7,4096
95547.75,2048
95647.8,4096
95747.84999999999,2048
95847.9,4096
95947.95,4096
96048.0,4096
96148.05,2048
96248.09999999999,4096
96348.15,4096
96448.2,4096
96548.25,4096
96648.3,4096
96748.34999999999,4096
96848.4,4096
96948.45,4096
97048.5,4096
97148.55,4096
97248.59999999999,4096
97348.65,4096
97448.7,4096
97548.75,2048
97648.8,4096
97748.84999999999,4096
97848.9,4096
97948.95,4096
98049.0,4096
98149.05,2048
98249.09999999999,4096
98349.15,2048
98449.2,4096
98549.25,4096
98649.3,4096
98749.34999999999,4096
98849.4,4096
98949.45,4096
99049.5,2048
99149.55,4096
99249.59999999999,4096
99349.65,4096
99449.7,4096
99549.75,4096
99649.8,4096
99749.84999999999,2048
99849.9,4096
99949.95,4096
100050.0,4096
100150.05,4096
100250.09999999999,2048
100350.15,4096
100450.2,4096
100550.25,4096
100650.3,4096
100750.34999999999,2048
100850.4,4096
100950.45,4096
101050.5,4096
101150.55,4096
101250.59999999999,2048
101350.65,4096
101450.7,4096
101550.75,4096
101650.8,4096
101750.84999999999,4096
101850.9,4096
101950.95,4096
102051.0,4096
102151.05,2048
102251.09999999999,4096
102351.15,4096
102451.2,4096
102551.25,4096
102651.3,4096
102751.34999999999,4096
102851.4,4096
102951.45,4096
103051.5,4096
103151.55,4096
103251.59999999999,4096
103351.65,4096
103451.7,4096
103551.75,4096
103651.8,4096
103751.84999999999,4096
103851.9,4096
103951.95,2048
104052.0,4096
104152.05,4096
104252.09999999999,4096
104352.15,4096
104452.2,4096
104552.25,2048
104652.3,2048
104752.34999999999,4096
104852.4,4096
104952.45,2048
105052.5,4096
105152.55,4096
105252.59999999999,4096
105352.65,4096
105452.7,4096
105552.75,4096
105652.8,4096
105752.84999999999,4096
105852.9,4096
105952.95,4096
106053.0,4096
106153.05,4096
106253.09999999999,4096
106353.15,4096
106453.2,4096
106553.25,4096
106653.3,4096
106753.34999999999,2048
106853.4,4096
106953.45,4096
107053.5,4096
107153.55,4096
107253.59999999999,4096
107353.65,2048
107453.7,4096
107553.75,4096
107653.8,2048
107753.84999999999,2048
107853.9,4096
107953.95,4096
108054.0,4096
108154.05,2048
108254.09999999999,2048
108354.15,4096
108454.2,4096
108554.25,4096
108654.3,4096
108754.34999999999,4096
108854.4,4096
108954.45,4096
109054.5,4096
109154.55,2048
109254.59999999999,4096
109354.65,4096
109454.7,4096
109554.75,4096
109654.8,4096
109754.84999999999,4096
109854.9,4096
109954.95,4096
110055.0,4096
110155.05,4096
110255.09999999999,4096
110355.15,4096
110455.2,2048
110555.25,4096
110655.3,4096
110755.34999999999,4096
110855.4,4096
110955.45,4096
111055.5,4096
111155.55,2048
111255.59999999999,2048
111355.65,4096
111455.7,4096
111555.75,4096
111655.8,4096
111755.84999999999,4096
111855.9,4096
111955.95,4096
112056.0,4096
112156.05,4096
112256.09999999999,4096
112356.15,4096
112456.2,4096
112556.25,2048
112656.3,4096
112756.34999999999,4096
112856.4,4096
112956.45,4096
113056.5,4096
113156.55,2048
113256.59999999999,4096
113356.65,4096
113456.7,2048
113556.75,4096
113656.8,4096
113756.84999999999,4096
113856.9,4096
113956.95,4096
114057.0,4096
114157.05,2048
114257.09999999999,4096
114357.15,4096
114457.2,4096
114557.25,4096
114657.3,4096
114757.34999999999,4096
114857.4,4096
114957.45,4096
115057.5,4096
115157.55,4096
115257.59999999999,4096
115357.65,4096
115457.7,4096
115557.75,4096
115657.8,4096
115757.84999999999,4096
115857.9,4096
115957.95,4096
116058.0,2048
116158.05,4096
116258.09999999999,4096
116358.15,4096
116458.2,4096
116558.25,4096
116658.3,4096
116758.34999999999,4096
116858.4,4096
116958.45,2048
117058.5,4096
117158.55,4096
117258.59999999999,4096
117358.65,4096
117458.7,4096
117558.75,4096
117658.8,2048
117758.84999999999,2048
117858.9,4096
117958.95,2048
118059.0,4096
118159.05,4096
118259.09999999999,2048
118359.15,2048
118459.2,4096
118559.25,4096
118659.3,4096
118759.34999999999,4096
118859.4,4096
118959.45,2048
119059.5,4096
119159.55,4096
119259.59999999999,4096
119359.65,2048
119459.7,4096
119559.75,4096
119659.8,2048
119759.84999999999,4096
119859.9,4096
119959.95,4096
120060.0,2048
120160.05,2048
120260.09999999999,4096
120360.15,4096
120460.2,4096
120560.25,4096
120660.3,4096
120760.34999999999,2048
120860.4,4096
120960.45,4096
121060.5,4096
121160.55,4096
121260.59999999999,4096
121360.65,4096
121460.7,4096
121560.75,4096
121660.8,4096
121760.84999999999,2048
121860.9,4096
121960.95,4096
122061.0,4096
122161.05,4096
122261.09999999999,4096
122361.15,4096
122461.2,2048
122561.25,4096
122661.3,4096
122761.34999999999,2048
122861.4,4096
122961.45,4096
123061.5,4096
123161.55,4096
123261.59999999999,4096
123361.65,4096
123461.7,4096
123561.75,4096
123661.8,4096
123761.84999999999,2048
123861.9,4096
123961.95,4096
124062.0,4096
124162.05,4096
124262.09999999999,2048
124362.15,4096
124462.2,2048
124562.25,4096
124662.3,2048
124762.34999999999,4096
124862.4,4096
124962.45,4096
125062.5,2048
125162.55,4096
125262.59999999999,4096
125362.65,4096
125462.7,4096
125562.75,4096
125662.8,4096
125762.84999999999,4096
125862.9,4096
125962.95,4096
126063.0,4096
126163.05,4096
126263.09999999999,4096
126363.15,4096
126463.2,4096
126563.25,2048
126663.3,4096
126763.34999999999,2048
126863.4,4096
126963.45,4096
127063.5,4096
127163.55,4096
127263.59999999999,4096
127363.65,4096
127463.7,4096
127563.75,4096
127663.8,4096
127763.84999999999,4096
127863.9,4096
127963.95,4096
128064.0,4096
128164.05,4096
128264.09999999999,2048
128364.15,2048
128464.2,2048
128564.25,4096
128664.3,4096
128764.34999999999,4096
128864.4,4096
128964.45,4096
129064.5,2048
129164.55,2048
129264.59999999999,2048
129364.65,2048
129464.7,2048
129564.75,2048
129664.8,4096
129764.84999999999,4096
129864.9,4096
129964.95,4096
130065.0,4096
130165.05,4096
130265.09999999999,4096
130365.15,2048
130465.2,4096
130565.25,4096
130665.3,4096
130765.34999999999,4096
130865.4,4096
130965.45,2048
131065.5,4096
131165.55,2048
131265.6,4096
131365.65,4096
131465.69999999998,4096
131565.75,4096
131665.8,4096
131765.85,4096
131865.9,4096
131965.94999999998,4096
132066.0,4096
132166.05,4096
132266.1,4096
132366.15,4096
132466.19999999998,4096
132566.25,4096
132666.3,4096
132766.35,2048
132866.4,4096
132966.44999999998,4096
133066.5,4096
133166.55,4096
133266.6,4096
133366.65,2048
133466.69999999998,2048
133566.75,4096
133666.8,4096
133766.85,4096
133866.9,4096
133966.94999999998,4096
134067.0,4096
134167.05,2048
134267.1,4096
134367.15,4096
134467.19999999998,2048
134567.25,4096
134667.3,4096
134767.35,4096
134867.4,4096
134967.44999999998,4096
135067.5,4096
135167.55,4096
135267.6,2048
135367.65,4096
135467.69999999998,4096
135567.75,4096
135667.8,2048
135767.85,4096
135867.9,4096
135967.94999999998,4096
136068.0,4096
136168.05,4096
136268.1,4096
136368.15,4096
136468.19999999998,4096
136568.25,4096
136668.3,4096
136768.35,2048
136868.4,4096
136968.44999999998,4096
137068.5,4096
137168.55,4096
137268.6,4096
137368.65,4096
137468.69999999998,4096
137568.75,4096
137668.8,4096
137768.85,4096
137868.9,4096
137968.94999999998,4096
138069.0,4096
138169.05,4096
138269.1,2048
138369.15,4096
138469.19999999998,4096
138569.25,4096
138669.3,4096
138769.35,4096
138869.4,4096
138969.44999999998,4096
139069.5,4096
139169.55,4096
139269.6,4096
139369.65,4096
139469.69999999998,2048
139569.75,2048
139669.8,4096
139769.85,4096
139869.9,4096
139969.94999999998,4096
140070.0,4096
140170.05,4096
140270.1,4096
140370.15,4096
140470.19999999998,2048
140570.25,4096
140670.3,2048
140770.35,4096
140870.4,4096
140970.44999999998,4096
141070.5,2048
141170.55,2048
141270.6,2048
141370.65,4096
141470.69999999998,4096
141570.75,4096
141670.8,4096
141770.85,2048
141870.9,4096
141970.94999999998,4096
142071.0,2048
142171.05,4096
142271.1,4096
142371.15,4096
142471.19999999998,4096
142571.25,4096
142671.3,4096
142771.35,4096
142871.4,8192
142971.44999999998,2048
143071.5,2048
143171.55,4096
143271.6,2048
143371.65,4096
143471.69999999998,4096
143571.75,4096
143671.8,4096
143771.85,4096
143871.9,4096
143971.94999999998,4096
144072.0,4096
144172.05,4096
144272.1,4096
144372.15,4096
144472.19999999998,4096
144572.25,4096
144672.3,4096
144772.35,2048
144872.4,4096
144972.44999999998,2048
145072.5,4096
145172.55,4096
145272.6,2048
145372.65,4096
145472.69999999998,2048
145572.75,4096
145672.8,4096
145772.85,2048
145872.9,4096
145972.94999999998,2048
146073.0,4096
146173.05,4096
146273.1,4096
146373.15,4096
146473.19999999998,4096
146573.25,4096
146673.3,4096
146773.35,4096
146873.4,4096
146973.44999999998,4096
147073.5,4096
147173.55,4096
147273.6,4096
147373.65,4096
147473.69999999998,2048
147573.75,4096
147673.8,4096
147773.85,2048
147873.9,4096
147973.94999999998,4096
148074.0,4096
148174.05,2048
148274.1,4096
148374.15,4096
148474.19999999998,4096
148574.25,4096
148674.3,2048
148774.35,4096
148874.4,2048
148974.44999999998,4096
149074.5,4096
149174.55,4096
149274.6,4096
149374.65,4096
149474.69999999998,4096
149574.75,4096
149674.8,2048
149774.85,4096
149874.9,4096
149974.94999999998,4096
150075.0,2048
150175.05,2048
150275.1,2048
150375.15,4096
150475.19999999998,4096
150575.25,4096
150675.3,4096
150775.35,4096
150875.4,2048
150975.44999999998,2048
151075.5,4096
151175.55,2048
151275.6,2048
151375.65,2048
151475.69999999998,2048
151575.75,4096
151675.8,2048
151775.85,2048
151875.9,4096
151975.94999999998,4096
152076.0,4096
152176.05,4096
152276.1,2048
152376.15,4096
152476.19999999998,4096
152576.25,4096
152676.3,2048
152776.35,2048
152876.4,4096
152976.44999999998,2048
153076.5,2048
153176.55,4096
153276.6,4096
153376.65,4096
153476.69999999998,2048
153576.75,4096
153676.8,2048
153776.85,4096
153876.9,2048
153976.94999999998,2048
154077.0,4096
154177.05,4096
154277.1,4096
154377.15,4096
154477.19999999998,4096
154577.25,2048
154677.3,4096
154777.35,2048
154877.4,4096
154977.44999999998,2048
155077.5,2048
155177.55,4096
155277.6,4096
155377.65,2048
155477.69999999998,4096
155577.75,2048
155677.8,4096
155777.85,4096
155877.9,2048
155977.94999999998,4096
156078.0,2048
156178.05,2048
156278.1,2048
156378.15,2048
156478.19999999998,2048
156578.25,4096
156678.3,4096
156778.35,4096
156878.4,4096
156978.44999999998,4096
157078.5,4096
157178.55,4096
157278.6,2048
157378.65,4096
157478.69999999998,4096
157578.75,4096
157678.8,4096
157778.85,2048
157878.9,4096
157978.94999999998,4096
158079.0,4096
158179.05,4096
158279.1,4096
158379.15,4096
158479.19999999998,4096
158579.25,4096
158679.3,2048
158779.35,4096
158879.4,4096
158979.44999999998,4096
159079.5,2048
159179.55,4096
159279.6,4096
159379.65,4096
159479.69999999998,2048
159579.75,4096
159679.8,4096
159779.85,4096
159879.9,4096
159979.94999999998,4096
160080.0,4096
160180.05,4096
160280.1,4096
160380.15,4096
160480.19999999998,2048
160580.25,4096
160680.3,4096
160780.35,4096
160880.4,4096
160980.44999999998,4096
161080.5,4096
161180.55,2048
161280.6,4096
161380.65,4096
161480.69999999998,4096
161580.75,4096
161680.8,4096
161780.85,4096
161880.9,4096
161980.94999999998,4096
162081.0,4096
162181.05,4096
162281.1,2048
162381.15,2048
162481.19999999998,4096
162581.25,4096
