games,Mean Max Tile
19108.79778903731,1776.64
19208.84385076002,1547.52
19308.889912482726,1518.08
19408.935974205437,1638.4
19508.982035928144,1687.04
19609.02809765085,1694.72
19709.074159373562,1665.28
19809.12022109627,1576.96
19909.166282818976,1702.4
20009.212344541687,1676.8
20109.258406264395,1730.56
20209.3044679871,1648.64
20309.350529709813,1559.04
20409.39659143252,1569.28
20509.442653155227,1633.28
20609.488714877938,1811.2
20709.534776600645,1776.64
20809.580838323353,1643.52
20909.626900046063,1694.72
21009.67296176877,1605.12
21109.719023491478,1582.08
21209.76508521419,1762.56
21309.811146936896,1605.12
21409.857208659603,1733.12
21509.903270382314,1692.16
21609.94933210502,1748.48
21709.99539382773,1715.2
21810.04145555044,1702.4
21910.087517273147,1728.0
22010.133578995854,1719.04
22110.179640718565,1633.28
22210.225702441272,1684.48
22310.27176416398,1676.8
22410.31782588669,1689.6
22510.363887609397,1671.68
22610.409949332105,1730.56
22710.456011054812,1651.2
22810.502072777523,1661.44
22910.54813450023,1802.24
23010.594196222937,1680.64
23110.640257945648,1735.68
23210.686319668355,1812.48
23310.732381391063,1696.0
23410.778443113773,1720.32
23510.82450483648,1676.8
23610.870566559188,1822.72
23710.9166282819,1735.68
23810.962690004606,1735.68
23911.008751727313,1671.68
24011.054813450024,1702.4
24111.10087517273,1664.0
24211.14693689544,1671.84
24311.19299861815,1689.6
24411.239060340857,1651.2
24511.285122063564,1792.0
24611.331183786275,1646.08
24711.377245508982,1722.88
24811.42330723169,1807.36
24911.4693689544,1809.92
25011.515430677107,1799.68
25111.561492399815,1751.04
25211.607554122525,1623.04
25311.653615845233,1717.76
25411.69967756794,1832.96
25511.74573929065,1745.92
25611.791801013358,1766.4
25711.837862736065,1694.72
25811.883924458776,1781.76
25911.929986181483,1697.28
26011.97604790419,1740.8
26112.0221096269,1628.16
26212.06817134961,1725.44
26312.114233072316,1664.0
26412.160294795027,1720.32
26512.206356517734,1761.28
26612.25241824044,1722.88
26712.298479963152,1725.44
26812.34454168586,1692.16
26912.390603408567,1661.44
27012.436665131278,1681.92
27112.482726853985,1784.32
27212.528788576692,1809.92
27312.574850299403,1825.28
27412.62091202211,1822.72
27512.666973744817,1768.96
27612.71303546753,1850.88
27712.759097190235,1706.24
27812.805158912943,1768.96
27912.851220635654,1802.24
28012.89728235836,1735.68
28112.943344081068,1623.04
28212.98940580378,1786.88
28313.035467526486,1729.28
28413.081529249193,1771.52
28513.127590971904,1745.92
28613.17365269461,1853.44
28713.21971441732,1751.04
28813.265776140026,1625.6
28913.311837862737,1745.92
29013.357899585444,1730.56
29113.40396130815,1720.32
29213.450023030862,1914.88
29313.49608475357,1771.52
29413.542146476277,1670.4
29513.588208198988,1802.24
29613.634269921695,1789.44
29713.680331644402,1850.88
29813.726393367113,1735.68
29913.77245508982,1720.32
30013.818516812527,1715.2
30113.86457853524,1797.12
30213.910640257945,1822.72
30313.956701980653,1671.68
30414.002763703364,1707.52
30514.04882542607,1866.24
30614.094887148778,1678.08
30714.14094887149,1697.28
30814.187010594196,1768.96
30914.233072316903,1768.96
31014.279134039614,1702.4
31114.32519576232,1797.12
31214.37125748503,1802.24
31314.41731920774,1766.4
31414.463380930447,1710.08
31514.509442653154,1858.56
31614.555504375865,1809.92
31714.601566098572,1751.04
31814.64762782128,1776.64
31914.69368954399,1786.88
32014.739751266698,1820.16
32114.785812989405,1806.08
32214.831874712116,1710.08
32314.877936434823,1792.0
32414.92399815753,1792.0
32514.97005988024,1692.16
32615.01612160295,1940.48
32715.062183325655,1853.44
32815.10824504837,1827.84
32915.15430677107,1758.72
33015.20036849378,1797.12
33115.24643021649,1699.84
33215.292491939195,1745.92
33315.33855366191,1863.68
33415.38461538462,1827.84
33515.430677107324,1822.72
33615.47673883003,1849.6
33715.52280055274,1710.08
33815.568862275446,1827.84
33915.61492399816,1743.36
34015.66098572087,1628.16
34115.707047443575,1881.6
34215.75310916628,1856.0
34315.79917088899,1722.88
34415.8452326117,1671.68
34515.89129433441,1876.48
34615.93735605712,1761.28
34715.983417779826,1848.32
34816.02947950253,1827.84
34916.07554122524,1899.52
35016.12160294795,1899.52
35116.16766467066,1853.44
35216.21372639337,1840.64
35316.25978811608,1827.84
35416.30584983878,1889.28
35516.35191156149,1785.6
35616.3979732842,1894.4
35716.44403500691,1866.24
35816.49009672962,1861.12
35916.53615845233,1820.16
36016.582220175034,1889.28
36116.62828189774,1953.28
36216.67434362045,1889.28
36316.72040534316,1799.68
36416.76646706587,1761.28
36516.81252878858,1789.44
36616.858590511285,1845.76
36716.90465223399,1894.4
36816.9507139567,1861.12
36916.996775679414,1945.6
37017.04283740212,1838.08
37117.08889912483,1958.4
37217.134960847536,1725.44
37317.18102257024,1830.4
37417.22708429295,1845.76
37517.273146015665,1771.52
37617.31920773837,1861.12
37717.36526946108,1794.56
37817.41133118379,1889.28
37917.45739290649,1797.12
38017.5034546292,1976.32
38117.549516351915,1850.88
38217.59557807462,1771.52
38317.64163979733,1884.16
38417.68770152004,1881.6
38517.733763242744,1704.96
38617.77982496545,1845.76
38717.82588668816,1899.52
38817.87194841087,1797.76
38917.91801013358,1838.08
39017.96407185629,1820.16
39118.010133578995,1822.72
39218.0561953017,1920.0
39318.10225702441,1804.8
39418.148318747124,1861.12
39518.19438046983,1715.2
39618.24044219254,1886.72
39718.286503915246,1930.24
39818.33256563795,1876.48
39918.37862736066,1886.72
40018.424689083375,1871.36
40118.47075080608,1894.4
40218.51681252879,1809.92
40318.5628742515,1817.6
40418.6089359742,1971.2
40518.65499769691,1930.24
40618.701059419625,1873.92
40718.74712114233,1930.24
40818.79318286504,1891.84
40918.83924458775,1768.96
41018.885306310454,1909.76
41118.93136803316,1822.72
41218.977429755876,1786.88
41319.02349147858,1997.44
41419.06955320129,1908.48
41519.115614924,1873.92
41619.161676646705,1884.16
41719.20773836941,1802.24
41819.25380009213,1852.16
41919.299861814834,1940.48
42019.34592353754,1960.96
42119.39198526025,1817.6
42219.438046982956,1879.04
42319.48410870566,1881.6
42419.53017042838,1853.44
42519.576232151085,1902.08
42619.62229387379,1884.16
42719.6683555965,2042.88
42819.71441731921,1789.44
42919.760479041914,1925.12
43019.80654076463,1964.8
43119.852602487335,1932.8
43219.89866421004,1856.0
43319.94472593275,1873.92
43419.99078765546,1856.0
43520.036849378164,1802.24
43620.08291110088,1937.92
43720.128972823586,1848.32
43820.17503454629,1797.12
43920.221096269,1807.36
44020.26715799171,1863.68
44120.313219714415,1815.04
44220.35928143713,1761.28
44320.40534315984,1884.16
44420.451404882544,1884.16
44520.49746660525,1955.84
44620.54352832796,1896.96
44720.589590050666,1945.6
44820.63565177338,1996.8
44920.68171349609,1776.64
45020.727775218795,1937.92
45120.7738369415,1935.36
45220.81989866421,1856.0
45320.86596038692,1904.64
45420.912022109624,1920.0
45520.95808383234,2004.48
45621.004145555045,1853.44
45721.05020727775,2042.88
45821.09626900046,1879.04
45921.14233072317,1807.36
46021.188392445874,1848.32
46121.23445416859,1940.48
46221.280515891296,1960.96
46321.326577614,1987.84
46421.37263933671,1981.44
46521.41870105942,1899.52
46621.464762782125,1876.48
46721.51082450484,1879.04
46821.55688622755,2007.04
46921.602947950254,1986.56
47021.64900967296,1820.16
47121.69507139567,1856.0
47221.741133118376,1920.0
47321.78719484109,1955.84
47421.8332565638,2013.44
47521.879318286505,1976.32
47621.92538000921,1967.36
47721.97144173192,1871.36
47822.01750345463,2007.04
47922.06356517734,1914.88
48022.10962690005,1930.24
48122.155688622755,2012.16
48222.20175034546,1971.2
48322.24781206817,1894.4
48422.29387379088,1971.2
48522.33993551359,2040.32
48622.3859972363,1816.32
48722.432058959006,2033.92
48822.47812068171,1940.48
48922.52418240442,1967.36
49022.57024412713,1932.8
49122.61630584984,1986.56
49222.66236757255,1859.84
49322.70842929526,1884.16
49422.754491017964,1955.84
49522.80055274067,1884.16
49622.84661446338,1976.32
49722.89267618609,1914.88
49822.9387379088,1971.2
49922.98479963151,1966.08
50023.030861354215,1950.72
50123.07692307692,1973.76
50223.12298479963,1827.84
50323.169046522344,1891.84
50423.21510824505,1981.44
50523.26116996776,2022.4
50623.307231690465,1868.8
50723.35329341317,1914.88
50823.39935513588,1976.32
50923.445416858594,1930.24
51023.4914785813,1853.44
51123.53754030401,1879.04
51223.583602026716,2017.28
51323.62966374942,2022.4
51423.67572547213,2055.68
51523.72178719484,1896.96
51623.76784891755,1966.08
51723.81391064026,1872.64
51823.85997236297,1884.16
51923.906034085674,1950.72
52023.95209580838,1907.2
52123.99815753109,1945.6
52224.0442192538,1940.48
52324.09028097651,1971.2
52424.13634269922,1909.76
52524.182404421925,1921.28
52624.22846614463,1994.24
52724.27452786734,2042.88
52824.320589590054,2001.92
52924.36665131276,1960.96
53024.41271303547,1981.44
53124.458774758175,2037.76
53224.50483648088,1882.88
53324.55089820359,1876.48
53424.596959926304,2165.76
53524.64302164901,1981.44
53624.68908337172,1909.76
53724.735145094426,1891.84
53824.78120681713,2032.64
53924.82726853984,1899.52
54024.873330262555,1976.32
54124.91939198526,1817.6
54224.96545370797,1799.68
54325.01151543068,1899.52
54425.057577153384,2007.04
54525.10363887609,1963.52
54625.149700598806,1940.48
54725.19576232151,2001.92
54825.24182404422,1932.8
54925.28788576693,1909.76
55025.333947489635,2012.16
55125.38000921234,1881.6
55225.42607093506,1971.2
55325.472132657764,2048.0
55425.51819438047,1898.24
55525.56425610318,2137.6
55625.610317825885,1920.0
55725.65637954859,1902.08
55825.70244127131,2035.2
55925.748502994014,2003.2
56025.79456471672,1966.08
56125.84062643943,2024.96
56225.886688162136,1986.56
56325.93274988484,2083.84
56425.97881160756,1945.6
56526.024873330265,2053.12
56626.07093505297,1955.84
56726.11699677568,2032.64
56826.16305849839,2182.4
56926.209120221094,1986.56
57026.25518194381,1830.4
57126.301243666516,2078.72
57226.34730538922,2155.52
57326.39336711193,1920.0
57426.43942883464,1950.72
57526.485490557345,1978.88
57626.53155228005,2016.0
57726.57761400277,2088.96
57826.623675725474,2109.44
57926.66973744818,1963.52
58026.71579917089,1960.96
58126.761860893595,2022.4
58226.8079226163,2091.52
58326.85398433902,2001.92
58426.900046061724,1971.2
58526.94610778443,1904.64
58626.99216950714,2048.0
58727.038231229846,1994.24
58827.08429295255,2017.28
58927.13035467527,2008.32
59027.176416397975,2017.28
59127.22247812068,2176.0
59227.26853984339,1848.32
59327.3146015661,2012.16
59427.360663288804,2124.8
59527.40672501152,1955.84
59627.452786734226,2083.84
59727.49884845693,2078.72
59827.54491017964,2007.04
59927.59097190235,1966.08
60027.637033625055,1960.96
60127.68309534777,2088.96
60227.72915707048,1884.16
60327.775218793184,2073.6
60427.82128051589,1904.64
60527.8673422386,2088.96
60627.913403961305,2000.64
60727.95946568402,2094.08
60828.00552740673,1925.12
60928.051589129434,1948.16
61028.09765085214,2142.72
61128.14371257485,2063.36
61228.189774297556,2053.12
61328.23583602027,2056.96
61428.28189774298,1999.36
61528.327959465685,2007.04
61628.37402118839,2129.92
61728.4200829111,1932.8
61828.46614463381,1932.8
61928.51220635652,2019.84
62028.55826807923,2099.2
62128.604329801936,2022.4
62228.65039152464,2040.32
62328.69645324735,2088.96
62428.74251497006,1981.44
62528.78857669277,2032.64
62628.83463841548,2170.88
62728.88070013819,2078.72
62828.926761860894,2096.64
62928.9728235836,2140.16
63029.01888530631,2211.84
63129.06494702902,2030.08
63229.11100875173,2082.56
63329.15707047444,2191.36
63429.203132197144,2140.16
63529.24919391985,1894.4
63629.29525564256,1976.32
63729.34131736527,2037.76
63829.38737908798,2063.36
63929.43344081069,2063.36
64029.479502533395,1958.4
64129.5255642561,2073.6
64229.57162597881,2115.84
64329.61768770152,2124.8
64429.66374942423,1926.4
64529.70981114694,1894.4
64629.755872869646,1960.96
64729.80193459235,2023.68
64829.84799631506,2114.56
64929.89405803777,2109.44
65029.94011976048,2096.64
65129.98618148319,2196.48
65230.0322432059,2129.92
65330.078304928604,2094.72
65430.12436665131,2099.2
65530.17042837402,1991.68
65630.21649009673,2119.68
65730.26255181944,2040.32
65830.30861354215,2081.28
65930.35467526485,2018.56
66030.40073698756,2078.72
66130.44679871027,2027.52
66230.49286043298,2181.12
66330.53892215568,2119.68
66430.58498387839,2122.24
66530.63104560111,2191.36
66630.67710732382,2017.28
66730.72316904653,2019.84
66830.76923076923,2035.2
66930.81529249194,2073.6
67030.86135421465,1950.72
67130.90741593736,2158.08
67230.95347766006,2104.32
67330.99953938277,2076.16
67431.04560110548,2017.28
67531.09166282818,2028.8
67631.13772455089,2401.28
67731.18378627361,2196.48
67831.22984799632,2017.28
67931.27590971903,2001.92
68031.32197144174,2237.44
68131.36803316444,2024.96
68231.41409488715,2104.32
68331.46015660986,2186.24
68431.50621833256,2150.4
68531.55228005527,2083.84
68631.59834177798,1973.76
68731.64440350069,2081.28
68831.6904652234,2068.48
68931.73652694612,2129.92
69031.78258866882,2027.52
69131.82865039153,2058.24
69231.87471211424,2106.88
69331.92077383694,2160.64
69431.96683555965,2001.92
69532.01289728236,2172.16
69632.05895900507,2081.28
69732.10502072777,2165.76
69832.15108245048,1986.56
69932.19714417319,2109.44
70032.2432058959,2099.2
70132.28926761862,2155.52
70232.33532934132,2040.32
70332.38139106403,2053.12
70432.42745278674,2181.12
70532.47351450945,2083.84
70632.51957623215,2004.48
70732.56563795486,2007.04
70832.61169967757,2106.88
70932.65776140027,2063.36
71032.70382312298,2202.88
71132.74988484569,2155.52
71232.7959465684,2136.32
71332.8420082911,2181.12
71432.88807001383,2032.64
71532.93413173653,2012.16
71632.98019345924,2165.76
71733.02625518195,2069.12
71833.07231690465,2119.68
71933.11837862736,2019.84
72033.16444035007,2167.04
72133.21050207278,2319.36
72233.25656379548,2104.32
72333.30262551819,2176.0
72433.3486872409,2073.6
72533.3947489636,2042.88
72633.44081068633,2037.76
72733.48687240903,2124.8
72833.53293413174,2119.68
72933.57899585445,2216.96
73033.62505757716,2017.28
73133.67111929986,2155.52
73233.71718102257,2019.84
73333.76324274528,2083.84
73433.80930446798,2094.08
73533.85536619069,2071.04
73633.9014279134,2110.72
73733.9474896361,2181.12
73833.99355135883,2119.68
73934.03961308154,2058.24
74034.08567480424,2053.12
74134.13173652695,2012.16
74234.17779824966,2191.36
74334.22385997236,1976.32
74434.26992169507,2058.24
74534.31598341778,2155.52
74634.36204514049,2078.72
74734.4081068632,2050.56
74834.4541685859,2137.6
74934.50023030861,2060.8
75034.54629203133,2155.52
75134.59235375404,2329.6
75234.63841547674,2176.0
75334.68447719945,2222.08
75434.73053892216,2296.32
75534.77660064487,2094.08
75634.82266236757,2278.4
75734.86872409028,2280.96
75834.91478581299,2193.92
75934.9608475357,2263.04
76035.0069092584,2086.4
76135.05297098111,2068.48
76235.09903270383,2048.0
76335.14509442654,2117.12
76435.19115614925,2165.76
76535.23721787195,2165.76
76635.28327959466,2188.8
76735.32934131737,2270.72
76835.37540304007,2170.88
76935.42146476278,2201.6
77035.46752648549,2101.76
77135.5135882082,2232.32
77235.5596499309,2150.4
77335.60571165361,2014.72
77435.65177337632,2114.56
77535.69783509904,1984.0
77635.74389682175,2033.92
77735.78995854445,2137.6
77835.83602026716,2091.52
77935.88208198987,2106.88
78035.92814371258,2112.0
78135.97420543528,2283.52
78236.02026715799,2115.84
78336.0663288807,1991.68
78436.1123906034,2196.48
78536.15845232611,2188.8
78636.20451404882,2114.56
78736.25057577154,2055.68
78836.29663749425,2147.84
78936.34269921696,2104.32
79036.38876093966,2032.64
79136.43482266237,2206.72
79236.48088438508,2204.16
79336.52694610778,2147.84
79436.57300783049,2068.48
79536.6190695532,2252.8
79636.6651312759,2045.44
79736.71119299861,2165.76
79836.75725472132,2106.88
79936.80331644404,2083.84
80036.84937816675,2350.08
80136.89543988946,2104.32
80236.94150161216,2344.96
80336.98756333487,2206.72
80437.03362505758,2284.8
80537.07968678029,2152.96
80637.125748503,2191.36
80737.1718102257,2237.44
80837.2178719484,2314.24
80937.26393367111,2204.16
81037.30999539382,2119.68
81137.35605711654,2158.08
81237.40211883925,2106.88
81337.44818056196,2140.16
81437.49424228467,2063.36
81537.54030400737,2227.2
81637.58636573008,2053.12
81737.63242745279,2181.12
81837.6784891755,2298.88
81937.7245508982,2231.04
82037.77061262091,2268.16
82137.81667434362,2181.12
82237.86273606632,2204.16
82337.90879778904,2242.56
82437.95485951175,2088.96
82538.00092123446,2073.6
82638.04698295717,2152.96
82738.09304467987,2508.8
82838.13910640258,2273.28
82938.18516812529,2283.52
83038.231229848,2178.56
83138.2772915707,2278.4
83238.32335329341,2216.96
83338.36941501612,2191.36
83438.41547673882,2073.6
83538.46153846153,2145.28
83638.50760018425,2424.32
83738.55366190696,2263.04
83838.59972362967,2071.04
83938.64578535238,2263.04
84038.69184707508,2252.8
84138.73790879779,2119.68
84238.7839705205,2160.64
84338.8300322432,2114.56
84438.87609396591,2222.08
84538.92215568862,2096.64
84638.96821741133,2209.28
84739.01427913403,2073.6
84839.06034085675,2232.32
84939.10640257946,2324.48
85039.15246430217,2257.92
85139.19852602488,2250.24
85239.24458774758,2040.32
85339.29064947029,2124.8
85439.336711193,2142.72
85539.3827729157,2247.68
85639.42883463841,2278.4
85739.47489636112,2370.56
85839.52095808383,2119.68
85939.56701980653,2160.64
86039.61308152926,2109.44
86139.65914325196,2365.44
86239.70520497467,2237.44
86339.75126669738,2173.44
86439.79732842009,2421.76
86539.84339014279,2083.84
86639.8894518655,1991.68
86739.9355135882,2344.96
86839.98157531091,2373.12
86940.02763703362,2186.24
87040.07369875633,2273.28
87140.11976047904,2117.12
87240.16582220176,2273.28
87340.21188392446,2222.08
87440.25794564717,2321.92
87540.30400736988,2421.76
87640.35006909259,2472.96
87740.3961308153,2247.68
87840.442192538,2247.68
87940.48825426071,2211.84
88040.53431598342,2252.8
88140.58037770612,2355.2
88240.62643942883,2055.68
88340.67250115154,2222.08
88440.71856287426,2380.8
88540.76462459697,2237.44
88640.81068631967,2119.68
88740.85674804238,2296.32
88840.90280976509,2283.52
88940.9488714878,2434.56
89040.9949332105,2252.8
89141.04099493321,2370.56
89241.08705665592,2304.0
89341.13311837862,2306.56
89441.17918010133,2342.4
89541.22524182404,2222.08
89641.27130354676,2263.04
89741.31736526947,2286.08
89841.36342699217,2209.28
89941.40948871488,2263.04
90041.45555043759,2393.6
90141.5016121603,2309.12
90241.547673883,2237.44
90341.59373560571,2204.16
90441.63979732842,2350.08
90541.68585905113,2321.92
90641.73192077383,2452.48
90741.77798249654,2257.92
90841.82404421925,2398.72
90941.87010594197,2385.92
91041.91616766468,2554.88
91141.96222938738,2255.36
91242.00829111009,2426.88
91342.0543528328,2237.44
91442.1004145555,2385.92
91542.14647627821,2370.56
91642.19253800092,2227.2
91742.23859972363,2344.96
91842.28466144633,2380.8
91942.33072316904,2206.72
92042.37678489175,2339.84
92142.42284661447,2145.28
92242.46890833718,2452.48
92342.51497005988,2375.68
92442.56103178259,2258.56
92542.6070935053,2432.0
92642.653155228,2255.36
92742.69921695071,2380.8
92842.74527867342,2216.96
92942.79134039613,2385.92
93042.83740211884,2398.72
93142.88346384154,2321.92
93242.92952556425,2176.0
93342.97558728697,2355.2
93443.02164900968,2268.16
93543.06771073239,2339.84
93643.1137724551,2366.72
93743.1598341778,2117.12
93843.20589590051,2362.88
93943.25195762322,2357.76
94043.29801934592,2288.64
94143.34408106863,2232.32
94243.39014279134,2263.04
94343.43620451404,2370.56
94443.48226623675,2319.36
94543.52832795947,2365.44
94643.57438968218,2334.72
94743.62045140489,2360.32
94843.6665131276,2129.92
94943.7125748503,2286.08
95043.75863657301,2324.48
95143.80469829572,2248.96
95243.85076001842,2147.84
95343.89682174113,2237.44
95443.94288346384,2442.24
95543.98894518655,2475.52
95644.03500690925,2337.28
95744.08106863197,2237.44
95844.12713035468,2408.96
95944.17319207739,2301.44
96044.2192538001,2329.6
96144.2653155228,2565.12
96244.31137724551,2355.2
96344.35743896822,2324.48
96444.40350069093,2204.16
96544.44956241363,2314.24
96644.49562413634,2442.24
96744.54168585905,2432.0
96844.58774758175,2352.64
96944.63380930446,2332.16
97044.67987102718,2304.0
97144.72593274989,2536.96
97244.7719944726,2475.52
97344.8180561953,2539.52
97444.86411791801,2493.44
97544.91017964072,2391.04
97644.95624136343,2411.52
97745.00230308613,2309.12
97845.04836480884,2398.72
97945.09442653155,2385.92
98045.14048825426,2222.08
98145.18654997696,2314.24
98245.23261169968,2626.56
98345.27867342239,2483.2
98445.3247351451,2257.92
98545.3707968678,2360.32
98645.41685859051,2411.52
98745.46292031322,2531.84
98845.50898203593,2206.72
98945.55504375864,2334.72
99045.60110548134,2378.24
99145.64716720405,2480.64
99245.69322892676,2580.48
99345.73929064946,2547.2
99445.78535237219,2411.52
99545.8314140949,2544.64
99645.8774758176,2647.04
99745.92353754031,2483.2
99845.96959926301,2567.68
99946.01566098572,2581.76
100046.06172270843,2513.92
100146.10778443114,2224.64
100246.15384615384,2447.36
100346.19990787655,2524.16
100446.24596959926,2370.56
100546.29203132197,2480.64
100646.33809304469,2315.52
100746.3841547674,2585.6
100846.4302164901,2524.16
100946.47627821281,2580.48
101046.52233993552,2554.88
101146.56840165822,2662.4
101246.61446338093,2474.24
101346.66052510364,2567.68
101446.70658682635,2401.28
101546.75264854905,2360.32
101646.79871027176,2315.52
101746.84477199447,2293.76
101846.89083371719,2401.28
101946.9368954399,2519.04
102046.9829571626,2414.08
102147.02901888531,2590.72
102247.07508060802,2567.68
102347.12114233072,2309.12
102447.16720405343,2458.88
102547.21326577614,2644.48
102647.25932749885,2600.96
102747.30538922155,2462.72
102847.35145094426,2549.76
102947.39751266697,2531.84
103047.44357438968,2439.68
103147.4896361124,2414.08
103247.5356978351,2577.92
103347.58175955781,2403.84
103447.62782128052,2624.0
103547.67388300323,2475.52
103647.71994472593,2524.16
103747.76600644864,2306.56
103847.81206817135,2498.56
103947.85812989406,2411.52
104047.90419161676,2529.28
104147.95025333947,2560.0
104247.99631506218,2565.12
104348.0423767849,2606.08
104448.0884385076,2647.04
104548.13450023031,2570.24
104648.18056195302,2600.96
104748.22662367573,2667.52
104848.27268539843,2872.32
104948.31874712114,2460.16
105048.36480884385,2606.08
105148.41087056656,2483.2
105248.45693228926,2519.04
105348.50299401197,2480.64
105448.54905573468,2478.08
105548.5951174574,2442.24
105648.64117918011,2589.44
105748.68724090281,2567.68
105848.73330262552,2677.76
105948.77936434823,2713.6
106048.82542607094,2565.12
106148.87148779364,2511.36
106248.91754951635,2616.32
106348.96361123906,2519.04
106449.00967296177,2626.56
106549.05573468447,2421.76
106649.10179640718,2598.4
106749.1478581299,2821.12
106849.19391985261,2467.84
106949.23998157532,2580.48
107049.28604329802,2511.36
107149.33210502073,2608.64
107249.37816674344,2560.0
107349.42422846614,2513.92
107449.47029018885,2437.12
107549.51635191156,2741.76
107649.56241363427,2652.16
107749.60847535697,2529.28
107849.65453707968,2455.04
