games,Mean Max Tile
0.0,212.28
107.6923076923077,309.12
215.3846153846154,353.28
323.0769230769231,390.4
430.7692307692308,418.56
538.4615384615385,460.8
646.1538461538462,473.6
753.8461538461538,531.2
861.5384615384615,549.12
969.2307692307693,561.92
1076.923076923077,572.16
1184.6153846153845,629.76
1292.3076923076924,678.4
1400.0,568.32
