games,Mean reward
48522.29885057471,31894.4
48622.34482758621,32521.52
48722.3908045977,29594.52
48822.4367816092,32247.04
48922.482758620696,32453.48
49022.528735632186,30104.84
49122.57471264368,31683.44
49222.620689655174,32687.12
49322.66666666667,31804.96
49422.71264367816,33588.08
49522.75862068966,28458.0
49622.80459770115,32551.0
49722.85057471265,31170.84
49822.89655172414,29616.76
49922.942528735635,31052.16
50022.98850574713,32644.2
50123.03448275862,31378.68
50223.08045977012,30175.32
50323.12643678161,32082.44
50423.17241379311,31349.56
50523.2183908046,31691.72
50623.2643678161,32443.56
50723.31034482759,28873.12
50823.356321839085,30290.96
50923.402298850575,30571.52
51023.44827586207,31843.44
51123.49425287356,30153.36
51223.54022988506,31571.8
51323.58620689656,33059.84
51423.63218390805,30063.96
51523.678160919546,32382.32
51623.724137931036,32580.56
51723.770114942534,31733.28
51823.816091954024,31669.8
51923.86206896552,31179.32
52023.90804597701,33566.56
52123.95402298851,32832.64
52224.0,29880.6
52324.0459770115,32438.56
52424.09195402299,30127.32
52524.137931034486,32551.88
52624.18390804598,32672.92
52724.22988505747,32917.04
52824.27586206897,32054.56
52924.32183908046,31967.2
53024.36781609196,30911.0
53124.41379310345,30601.4
53224.45977011495,30920.08
53324.50574712644,31749.72
53424.551724137935,31858.96
53524.597701149425,31733.08
53624.64367816092,30565.36
53724.68965517242,31716.48
53824.73563218391,32453.96
53924.78160919541,31780.68
54024.8275862069,32914.84
54124.873563218396,32755.84
54224.91954022989,31747.4
54324.965517241384,33243.76
54425.011494252874,31385.24
54525.05747126437,33434.72
54625.10344827586,32675.96
54725.14942528736,32595.76
54825.19540229885,33030.84
54925.24137931035,33366.08
55025.287356321845,32747.44
55125.333333333336,31953.64
55225.37931034483,32461.0
55325.425287356324,31119.68
55425.47126436782,30565.16
55525.51724137931,31742.24
55625.56321839081,31578.96
55725.6091954023,31378.76
55825.6551724138,31774.64
55925.70114942529,32205.08
56025.747126436785,31433.44
56125.79310344828,32900.88
56225.83908045977,32269.6
56325.88505747127,33948.56
56425.93103448276,34122.32
56525.97701149426,32430.4
56626.02298850575,33547.88
56726.06896551725,31248.68
