games,Mean reward
22110.52380952381,26173.8
22210.571428571428,26621.08
22310.61904761905,25621.92
22410.666666666668,24816.64
22510.714285714286,25875.04
22610.761904761905,26582.0
22710.809523809523,27682.76
22810.857142857145,25098.16
22910.904761904763,26502.2
23010.95238095238,27540.08
23111.0,27384.6
23211.04761904762,26514.96
23311.09523809524,27047.16
23411.14285714286,26768.16
23511.190476190477,27048.2
23611.238095238095,25878.04
23711.285714285714,26753.32
23811.333333333336,26960.6
23911.380952380954,30047.28
24011.428571428572,25002.36
24111.47619047619,28486.76
24211.52380952381,26552.24
24311.57142857143,26164.32
24411.61904761905,25860.84
24511.666666666668,28371.76
24611.714285714286,26840.96
24711.761904761905,27038.44
24811.809523809523,28643.64
24911.857142857145,28802.08
25011.904761904763,26981.44
25111.95238095238,29118.76
25212.0,26557.12
25312.04761904762,27138.08
25412.09523809524,26154.52
25512.14285714286,30016.0
25612.190476190477,27705.88
25712.238095238095,26525.8
25812.285714285714,28890.56
25912.333333333336,25757.6
26012.380952380954,27475.28
26112.428571428572,27599.16
26212.47619047619,26958.24
26312.52380952381,26769.32
26412.57142857143,28041.32
26512.61904761905,28420.8
26612.666666666668,27532.08
26712.714285714286,26356.44
26812.761904761905,28629.24
26912.809523809523,26430.68
27012.857142857145,27449.2
27112.904761904763,27130.84
27212.95238095238,27910.4
27313.0,28051.92
27413.04761904762,27455.72
27513.09523809524,28733.56
27613.14285714286,28259.68
27713.190476190477,28015.36
27813.238095238095,28403.48
27913.285714285714,26621.92
28013.333333333336,27521.56
28113.380952380954,26530.76
28213.428571428572,28665.12
28313.47619047619,26918.84
28413.52380952381,30367.2
28513.57142857143,28046.4
28613.61904761905,28127.24
28713.666666666668,28447.28
28813.714285714286,28705.96
28913.761904761905,28057.52
29013.809523809527,27520.6
29113.857142857145,29277.04
29213.904761904763,28404.08
29313.95238095238,28860.24
29414.0,28076.72
29514.04761904762,27913.64
29614.09523809524,26169.08
29714.14285714286,29778.84
29814.190476190477,26856.24
29914.238095238095,28825.44
30014.285714285714,26624.48
30114.333333333336,28302.36
30214.380952380954,27189.08
30314.428571428572,27941.44
30414.47619047619,29460.12
30514.52380952381,26247.56
30614.57142857143,29362.4
30714.61904761905,28750.84
30814.666666666668,28854.36
30914.714285714286,28478.12
31014.761904761905,29173.76
31114.809523809527,28695.72
31214.857142857145,30308.76
31314.904761904763,27155.76
31414.95238095238,28884.84
31515.0,28604.56
31615.04761904762,28112.08
31715.09523809524,28714.12
31815.14285714286,30398.36
