games,2048 rate
91743.66666666667,0.51
91843.71428571429,0.68
91943.76190476191,0.64
92043.80952380953,0.57
92143.85714285714,0.55
92243.90476190476,0.63
92343.95238095238,0.6
92444.0,0.57
92544.04761904762,0.6
92644.09523809524,0.59
92744.14285714286,0.62
92844.19047619047,0.58
92944.23809523809,0.58
93044.28571428572,0.61
93144.33333333334,0.56
93244.38095238096,0.61
93344.42857142858,0.67
93444.4761904762,0.58
93544.52380952382,0.62
93644.57142857143,0.57
93744.61904761905,0.57
93844.66666666667,0.56
93944.71428571429,0.61
94044.76190476191,0.58
94144.80952380953,0.56
94244.85714285714,0.58
94344.90476190476,0.56
94444.95238095238,0.55
94545.0,0.66
94645.04761904762,0.63
94745.09523809524,0.57
94845.14285714286,0.54
94945.19047619047,0.53
95045.23809523809,0.56
95145.28571428572,0.61
95245.33333333334,0.5
95345.38095238096,0.57
95445.42857142858,0.49
95545.4761904762,0.5
95645.52380952382,0.45
95745.57142857143,0.62
95845.61904761905,0.61
95945.66666666667,0.57
96045.71428571429,0.59
96145.76190476191,0.68
96245.80952380953,0.64
96345.85714285714,0.64
96445.90476190476,0.59
96545.95238095238,0.58
96646.0,0.56
96746.04761904762,0.63
96846.09523809524,0.55
96946.14285714286,0.54
97046.19047619047,0.48
97146.23809523809,0.53
97246.28571428572,0.57
97346.33333333334,0.5
97446.38095238096,0.59
97546.42857142858,0.49
97646.4761904762,0.52
97746.52380952382,0.6
97846.57142857143,0.49
97946.61904761905,0.56
98046.66666666667,0.58
98146.71428571429,0.62
98246.76190476191,0.49
98346.80952380953,0.55
98446.85714285714,0.53
98546.90476190476,0.59
98646.95238095238,0.52
98747.0,0.58
98847.04761904762,0.54
98947.09523809524,0.59
99047.14285714286,0.6
99147.19047619047,0.47
99247.23809523809,0.58
99347.28571428572,0.55
99447.33333333334,0.49
99547.38095238096,0.55
99647.42857142858,0.61
99747.4761904762,0.58
99847.52380952382,0.57
99947.57142857143,0.51
100047.61904761905,0.67
100147.66666666667,0.6
100247.71428571429,0.51
100347.76190476191,0.56
100447.80952380953,0.55
100547.85714285714,0.49
100647.90476190476,0.61
100747.95238095238,0.48
100848.0,0.52
100948.04761904762,0.53
101048.09523809524,0.63
101148.14285714286,0.57
101248.19047619047,0.66
101348.23809523809,0.57
101448.28571428572,0.52
101548.33333333334,0.49
101648.38095238096,0.58
101748.42857142858,0.54
101848.4761904762,0.48
101948.52380952382,0.55
102048.57142857143,0.52
102148.61904761905,0.53
102248.66666666667,0.57
102348.71428571429,0.54
102448.76190476191,0.59
102548.80952380953,0.47
102648.85714285714,0.52
102748.90476190476,0.54
102848.95238095238,0.52
102949.0,0.53
103049.04761904762,0.6
103149.09523809524,0.58
103249.14285714286,0.52
103349.19047619047,0.52
103449.23809523809,0.58
103549.28571428572,0.64
103649.33333333334,0.51
103749.38095238096,0.6
103849.42857142858,0.56
103949.4761904762,0.54
104049.52380952382,0.46
104149.57142857143,0.54
104249.61904761905,0.49
104349.66666666667,0.61
104449.71428571429,0.56
104549.76190476191,0.54
104649.80952380953,0.56
104749.85714285714,0.43
104849.90476190476,0.44
104949.95238095238,0.5
105050.0,0.52
105150.04761904762,0.48
105250.09523809524,0.47
105350.14285714286,0.47
105450.19047619047,0.57
105550.23809523809,0.51
105650.28571428572,0.46
105750.33333333334,0.52
105850.38095238096,0.53
105950.42857142858,0.68
106050.4761904762,0.5
106150.52380952382,0.56
106250.57142857143,0.47
106350.61904761905,0.54
106450.66666666667,0.46
106550.71428571429,0.5
106650.76190476191,0.51
106750.80952380953,0.55
106850.85714285714,0.5
106950.90476190476,0.64
107050.95238095238,0.46
107151.0,0.55
107251.04761904762,0.58
107351.09523809524,0.58
107451.14285714286,0.44
107551.19047619047,0.49
107651.23809523809,0.47
107751.28571428572,0.64
107851.33333333334,0.54
107951.38095238096,0.5
108051.42857142858,0.58
108151.4761904762,0.61
108251.52380952382,0.4
108351.57142857143,0.43
108451.61904761905,0.53
108551.66666666667,0.5
108651.71428571429,0.54
108751.76190476191,0.59
108851.80952380953,0.42
108951.85714285714,0.61
109051.90476190476,0.55
109151.95238095238,0.5
109252.0,0.57
109352.04761904762,0.47
109452.09523809524,0.57
109552.14285714286,0.53
109652.19047619047,0.51
109752.23809523809,0.53
109852.28571428572,0.48
109952.33333333334,0.52
110052.38095238096,0.48
110152.42857142858,0.55
110252.4761904762,0.48
110352.52380952382,0.47
110452.57142857143,0.51
110552.61904761905,0.46
110652.66666666667,0.46
110752.71428571429,0.58
110852.76190476191,0.5
110952.80952380953,0.48
111052.85714285714,0.55
111152.90476190476,0.5
111252.95238095238,0.48
111353.0,0.58
111453.04761904762,0.43
111553.09523809524,0.52
111653.14285714286,0.42
111753.19047619047,0.51
111853.23809523809,0.44
111953.28571428572,0.56
112053.33333333334,0.48
112153.38095238096,0.42
112253.42857142858,0.55
112353.4761904762,0.41
112453.52380952382,0.5
112553.57142857143,0.52
112653.61904761905,0.5
112753.66666666667,0.47
112853.71428571429,0.43
112953.76190476191,0.55
113053.80952380953,0.56
113153.85714285714,0.47
113253.90476190476,0.41
113353.95238095238,0.47
113454.0,0.59
113554.04761904762,0.49
113654.09523809524,0.49
113754.14285714286,0.52
113854.19047619047,0.52
113954.2380952381,0.51
114054.28571428572,0.5
114154.33333333334,0.5
114254.38095238096,0.57
114354.42857142858,0.52
114454.4761904762,0.48
114554.52380952382,0.52
114654.57142857143,0.52
114754.61904761905,0.49
114854.66666666667,0.5
114954.71428571429,0.53
115054.76190476191,0.49
115154.80952380953,0.5
115254.85714285714,0.47
115354.90476190476,0.4
115454.95238095238,0.5
115555.0,0.46
115655.04761904762,0.54
115755.09523809524,0.4
115855.14285714286,0.47
115955.19047619047,0.46
116055.2380952381,0.51
116155.28571428572,0.51
116255.33333333334,0.45
116355.38095238096,0.45
116455.42857142858,0.42
116555.4761904762,0.53
116655.52380952382,0.58
116755.57142857143,0.5
116855.61904761905,0.46
116955.66666666667,0.58
117055.71428571429,0.37
117155.76190476191,0.51
117255.80952380953,0.45
117355.85714285714,0.51
117455.90476190476,0.49
117555.95238095238,0.43
117656.0,0.55
